v_tri_state_onsite_releases.ST,v_tri_state_onsite_releases.YEAR,v_tri_state_onsite_releases.ON_SITE_AIR,v_tri_state_onsite_releases.ON_SITE_WATER,v_tri_state_onsite_releases.ON_SITE_LAND,v_tri_state_onsite_releases.ON_SITE_DISP_OR_OTHER_REL,v_tri_state_onsite_releases.OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_onsite_releases.ON_OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_onsite_releases.DATA_SET,
"CT","2018","758508.36966568678233325","33146.18786","120","791826.05828898065","1295974.125447","2087882.00032098065","INFO"
"CT","2017","729157.15484505753905775","30651.30861","120","760157.36875520955","1174196.2706786","1934842.48593100955","INFO"
"CT","2016","774762.77604099963234","64061.57761","16.15","839024.506403348","1163590.424132","2003617.927188348","INFO"
"CT","2015","726006.8620667251650125","69023.6321",".06214","797297.0184399025","1000444.6875034","1798294.5339386025","INFO"
"CT","2014","1037430.6616687351261475","84882.441525","2.7","1123863.3953364495","1026358.5102902","2150820.5571626495","INFO"
"CT","2013","1155350.1784161853070585","209554.74164","97.25","1366695.3814975837","963801.95341","2330497.3349075837","INFO"
"CT","2012","892100.72617990556521375","223986.431729","129","1117491.78829323275","1136834.7673607","2254326.55565393275","INFO"
"CT","2011","956897.096233280873168","241092.0458","258","1224760.0030654096","883461.3184","2108221.3214654096","INFO"
"CT","2010","1305442.4084857209450898925","297746.748","478","1679879.6214728610385","1152839.173882895","2832718.7953557560385","INFO"
"CT","2009","1942217.5668281852575010675","306804.9107095","10544","2260799.6221919158735","1179964.388733717","3440764.0109256328735","INFO"
"CT","2008","2232579.38963377080222882","251695.087","488","2488163.325082584004","1569395.8041669245","4057559.129249508504","INFO"
"CT","2007","2593683.00686993574805","439279.135","59.49","3071875.03702691","1057847.341059","4129722.37808591","INFO"
"CT","2006","2956167.477419757825075","500898.293","595","3459054.960899015","1488883.7689605","4947938.729859515","INFO"
"CT","2005","2831477.7837630394428325","466323.6421","4069","3314765.9187323065","1577247.9781989326","4892013.8969312391","INFO"
