v_tri_state_onsite_releases.ST,v_tri_state_onsite_releases.YEAR,v_tri_state_onsite_releases.ON_SITE_AIR,v_tri_state_onsite_releases.ON_SITE_WATER,v_tri_state_onsite_releases.ON_SITE_LAND,v_tri_state_onsite_releases.ON_SITE_DISP_OR_OTHER_REL,v_tri_state_onsite_releases.OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_onsite_releases.ON_OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_onsite_releases.DATA_SET,
"MA","2018","784016.2038685","7537.0574","11223","832259.6192685","3210835.40475","4043961.7864685","INFO"
"MA","2017","1193406.679995798347891045","9896.1100256","10131","1284712.858921212649","2341042.2357675","3626891.212308712649","INFO"
"MA","2016","1249807.0555173222870016525","8461.852434","25417","1298686.9990685077105","2298285.299561","3598328.9152685077105","INFO"
"MA","2015","1353615.69323871381075717","12978.9574","10060.13","1435596.002399326874","2782090.6165683","4219251.083443626874","INFO"
"MA","2014","1319351.245955332202783455","35767.0828","8763","1411575.636440806251","6630569.9630187","8042742.609319506251","INFO"
"MA","2013","1286287.678790166710107025","7223.5006","9243","1316296.134827291205","2537587.4760099","3853883.610837191205","INFO"
"MA","2012","1585652.8563295356807927","6592.5564607","8012","1615808.31030398494","2085868.4191746","3701676.72947858494","INFO"
"MA","2011","1864704.609218579698706","7460.7965","8397","1894565.4960268332","2053759.931131","3948325.4271578332","INFO"
"MA","2010","2647366.83065762765663325","6664.37811","5060","2681734.27773804065","2424517.1635989","5106251.44133694065","INFO"
"MA","2009","3255357.11795484935534725","5997.22005","5250","3289522.44122363145","2168255.2314778","5457777.67270143145","INFO"
"MA","2008","3801497.6536378998143875","7693.86788","9217.7","3855138.4397671775","2203868.9186505","6059007.3584176775","INFO"
"MA","2007","4229205.037378084085135","13478.24851008","12800.6","4518614.232660827","2124865.770824185","6643480.003485012","INFO"
"MA","2006","4291714.01857923998434","16034.642760325","21373.3","4812684.381878973","2129238.83137816","6941923.213257133","INFO"
"MA","2005","5237680.0965323739965","18078.86130398","139398.9","5475566.88076988","2196768.93897268","7672335.81974256","INFO"
