v_tri_state_onsite_releases.ST,v_tri_state_onsite_releases.YEAR,v_tri_state_onsite_releases.ON_SITE_AIR,v_tri_state_onsite_releases.ON_SITE_WATER,v_tri_state_onsite_releases.ON_SITE_LAND,v_tri_state_onsite_releases.ON_SITE_DISP_OR_OTHER_REL,v_tri_state_onsite_releases.OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_onsite_releases.ON_OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_onsite_releases.DATA_SET,
"IA","2018","18990955.685927456093844035","5183653.52373","4689935.8","30088007.582536560927","9678841.5500303622005","39771820.7763439231275","INFO"
"IA","2017","17192200.8857183153574932275","6388231.3687","2949741.62","27605948.9307493714255","7803783.649639126028","35424060.9713354974535","INFO"
"IA","2016","15738583.76979021599754919","4261211.7282243","2733247.12","23842325.645503405918","7211302.99025872683","31066344.127638032748","INFO"
"IA","2015","19781973.070024171929938045","4980592.9282","3484591.76","31035918.884289926049","7430776.405599334618","38479811.206078660667","INFO"
"IA","2014","18864575.8297636626845221625","4021385.9168","4218983.94","28754246.1061724061325","7910122.9270774593305","36677951.836728765463","INFO"
"IA","2013","20246810.7589441109409518025","7082476.97972","4848214.82","32930822.6976832725405","7261891.4131237831875","40192714.110807055728","INFO"
"IA","2012","20519267.5665673081849430375","6830588.62345","5032222.01","33078404.3125976333075","7677588.163369728594","40755992.4759673619015","INFO"
"IA","2011","19162556.51964901270888619","5984182.6259492","5503392.4","31511419.660036457318","8774974.5920016212445","40286394.2520380785625","INFO"
"IA","2010","18224295.1836081946802875875","6212757.42641","6800767.73","33081377.9585411178175","8357872.876615932285","41439250.8351570501025","INFO"
"IA","2009","18066200.88373701317357274","5249234.71734","5374989.53","30183616.810715454228","13030872.8848906804045","43214489.6956061346325","INFO"
"IA","2008","21741902.652309038890331075","4535043.4857904","5467925.26","34335800.460649495615","16434854.5468506015","50770655.007500097115","INFO"
"IA","2007","24917424.160954748944918575","3448095.5998024","1976382.44","34051402.963383113115","17646601.8210426635","51698004.784425776615","INFO"
"IA","2006","25950412.0365414437587176375","3443729.0268075","1647750.63","34251235.6496587554275","17755158.3855042","52006394.0351629554275","INFO"
"IA","2005","25751476.983697070994364965","2490036.9359377","1690846.2935","33003443.301580368873","14626163.75763141","47629607.059211778873","INFO"
