v_tri_state_onsite_releases.ST,v_tri_state_onsite_releases.YEAR,v_tri_state_onsite_releases.ON_SITE_AIR,v_tri_state_onsite_releases.ON_SITE_WATER,v_tri_state_onsite_releases.ON_SITE_LAND,v_tri_state_onsite_releases.ON_SITE_DISP_OR_OTHER_REL,v_tri_state_onsite_releases.OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_onsite_releases.ON_OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_onsite_releases.DATA_SET,
"TN","2018","24018344.22718621825990345","3235408.782193353415","17808197.9283925313705","75076302.1530061858755","15095697.794856960145","90194112.6501851460205","INFO"
"TN","2017","24977215.8697756134744073875","3415563.109246418775","18241810.7987687854995","69664362.571338919652","13732165.4925898491915","83443119.4299327688435","INFO"
"TN","2016","26039393.1503670627604697125","4430292.401501154415","19855101.255733370426","73325890.4658882320835","8515408.778172644185","81885626.5312187762685","INFO"
"TN","2015","27944565.75846517061672176","4584269.6993757438115","16910444.5835230003865","66411647.14030997287","13536235.8824090716","80009302.13714534447","INFO"
"TN","2014","29256376.534824617885752185","4258350.3439244224485","17750121.4975192985565","73080711.865000594362","11470948.18426347135","84616688.658148465712","INFO"
"TN","2013","28936847.2864764205217991125","3928980.57865905265","19655527.1805704824385","66738408.292515948011","12607048.46802755675","79345456.760543504761","INFO"
"TN","2012","28196865.30282854591832111","4115141.891226508808","17035662.4993024401355","69641435.6444654640355","10020105.769014064895","79661541.4134795289305","INFO"
"TN","2011","31613345.91838146645755566","3648556.680667173855","20651932.8085920300635","76437584.3540942746205","11960281.36864876165","88397865.7227430362705","INFO"
"TN","2010","32901422.7232275333207138975","2789504.89073398825","20459812.4790445434055","75358069.403255780655","13169060.48154578415","88527129.884801564805","INFO"
"TN","2009","32081499.33590013099123038","3008624.4008332931","17462375.7353991999425","79141593.2767816557785","8230757.0266227526","87372350.3034044083785","INFO"
"TN","2008","43685988.253082410614456955","5491058.73752729785","17837295.0769434205","95903122.707814897801","17602489.75096325055","113505612.458778148351","INFO"
"TN","2007","54194211.5472083182702867225","2707018.555091004","19141058.513991937","108482976.5429850804645","13199884.2641245133175","121682860.807109593782","INFO"
"TN","2006","63521857.2781998010245610075","2818190.9006976785","20461414.0819438335","117051262.5254396644415","15848150.918044427779","132899413.4434840922205","INFO"
"TN","2005","80778570.93396216070048136","3343006.156312684","20550749.0204612245","127639404.591177916292","16051910.56174253088","143691315.152920447172","INFO"
