v_tri_state_onsite_releases.ST,v_tri_state_onsite_releases.YEAR,v_tri_state_onsite_releases.ON_SITE_AIR,v_tri_state_onsite_releases.ON_SITE_WATER,v_tri_state_onsite_releases.ON_SITE_LAND,v_tri_state_onsite_releases.ON_SITE_DISP_OR_OTHER_REL,v_tri_state_onsite_releases.OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_onsite_releases.ON_OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_onsite_releases.DATA_SET,
"MO","2018","9560499.3448158938563407075","2787341.9850153468","6997229.96032478718","55435457.9082078182615","5016933.01075007625","60492383.1693549945115","INFO"
"MO","2017","8499781.042643052271825465","2170929.4838805399","8270430.166716065734","51763255.389355302607","4746630.837538","56521605.403382202607","INFO"
"MO","2016","8063320.575831417795702625","1990099.629510802","18472195.737083572202","62791061.052083723727","5239601.6450327","68044870.698565523727","INFO"
"MO","2015","10653785.3287040707913379475","2280698.88106976815","16771515.1270837629345","70929648.989938538494","5785827.5837","76729912.679119038494","INFO"
"MO","2014","10004777.730359682870633535","2253735.90341990045","8722184.422863412559","65517877.428627995836","4997566.4884911539925","70534574.0899043498285","INFO"
"MO","2013","10218604.9874101287234843475","2076412.02020274425","7725080.9736538395705","68964239.95374002531","3150005.21012","72114245.16386002531","INFO"
"MO","2012","9987297.34709002297778071","2176801.4773071435385","5719815.3136678748365","66951788.654423355237","3777309.6604562995965","70729098.3148796548335","INFO"
"MO","2011","10847008.162645101076975215","1933604.200707497","6992266.5536400203945","71628424.9995255863175","2566965.48376533","74195390.4832909163175","INFO"
"MO","2010","11662777.9119226040991262075","2043487.2098524255","6309512.960722289645","72713090.9113424925265","2104702.275444817925","74817793.1867873104515","INFO"
"MO","2009","13650005.8259960469219118775","1988698.4709112448385","5914357.01286649559","72533207.966752767384","2222381.4586266939065","74755589.4253794612905","INFO"
"MO","2008","16090186.2685648279535935575","2118883.1581162455","2608004.0428665","85312100.9301199515515","3600703.57908793075","88912804.5092078823015","INFO"
"MO","2007","23445679.091454162071928","1691026.7656185995","2867048.0728665","97724657.7294889811","4546336.1142102205","102270993.8436992016","INFO"
"MO","2006","17482497.75272049648833475","1928071.5249629805","2492305.16302085","105501133.19000387195","4789152.0015288699","110290285.19153274185","INFO"
"MO","2005","20973531.0411869293386","2431091.7351865725","2407387.8127342","109349053.7364454425","4839316.1511571957","114188369.8876026382","INFO"
