v_tri_state_onsite_releases.ST,v_tri_state_onsite_releases.YEAR,v_tri_state_onsite_releases.ON_SITE_AIR,v_tri_state_onsite_releases.ON_SITE_WATER,v_tri_state_onsite_releases.ON_SITE_LAND,v_tri_state_onsite_releases.ON_SITE_DISP_OR_OTHER_REL,v_tri_state_onsite_releases.OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_onsite_releases.ON_OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_onsite_releases.DATA_SET,
"ME","2018","3194318.34409954018684441","5225540.367","929826.04440553315","9349698.883894781152","2176352.57030694365","11541326.549141724802","INFO"
"ME","2017","3212140.0821950467106641","5408730.9549015","1209475.1578458612","9831316.39456132522","2088356.4247960579","11934713.69319338312","INFO"
"ME","2016","3105587.013354834359686505","2415747.7643036","584750.6656480054","6106092.610281779861","3422654.73875373235","9563217.750235512211","INFO"
"ME","2015","3370103.053359549640384","2715963.37411","821086.6214009688","6907163.4291695336","2699650.0532378591","9621410.3107073927","INFO"
"ME","2014","3540500.5471909954579635975","2814144.3472205","1356505.2209854398","7712219.6433715199895","2564458.65329056023","10283570.3756620802195","INFO"
"ME","2013","4389177.11268566092937325","3625291.7887","1156966.22975159165","9179546.39156003205","2934598.8588188636","12114145.25037889565","INFO"
"ME","2012","4402926.1194439747543069225","3105041.864877","1265928.22990813435","8786907.5608880977545","3227773.139697462206","12014680.7005855599605","INFO"
"ME","2011","4180018.15619004984478872","3400415.0853302095","911326.21832772845","8501577.252993470734","2277819.014646162","10779396.267639632734","INFO"
"ME","2010","4240746.16934924112417691","3183634.7470075265","1079554.087385035","8518386.519236416002","1060996.556743205728","9579383.07597962173","INFO"
"ME","2009","3836344.215220369698064375","2849750.924172661","913054.09597782535","7616191.462691680225","814083.83484698004","8430275.297538660265","INFO"
"ME","2008","4588345.8933524145038975","3541975.911653853","906321.307415892","9054223.8084477445","1446685.017816255","10500908.8262639995","INFO"
"ME","2007","5037992.47490638375785075","3374134.2418045885","1007100.6015994629","9441260.38762536905","1810836.1642270055","11252096.55185237455","INFO"
"ME","2006","5037042.3545719432125285","3472629.5417474969","735853.075180427","9280857.0461826386","1339064.591794235","10619921.6379768736","INFO"
"ME","2005","5510592.6947711526754285","3672509.6392931175","667320.5409503225","9875720.7790886002","1652514.57934302735","11528235.35843162755","INFO"
