v_tri_state_onsite_releases.ST,v_tri_state_onsite_releases.YEAR,v_tri_state_onsite_releases.ON_SITE_AIR,v_tri_state_onsite_releases.ON_SITE_WATER,v_tri_state_onsite_releases.ON_SITE_LAND,v_tri_state_onsite_releases.ON_SITE_DISP_OR_OTHER_REL,v_tri_state_onsite_releases.OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_onsite_releases.ON_OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_onsite_releases.DATA_SET,
"TX","2018","54519543.1877030135462992325","17860977.527188936499","115900422.231258616818646325","191620621.9101446142005","38247068.129184951577","229884268.4224412657775","INFO"
"TX","2017","52293440.646577273558834025","15847689.8361583138205","111317274.1610079087922004325","183035804.199797684852","26257589.4274726445405","209369459.7694532293925","INFO"
"TX","2016","52868872.891209031674566255","14109018.6820269432375","110141842.35185478132228725","181009181.6593894556985","27237510.0358551643845","208283490.193024320083","INFO"
"TX","2015","58326176.583140871191960985","14894484.5909374222855","112301603.6078231180874895","190587091.5437326294025","52020007.484408080015","242631588.9323206094175","INFO"
"TX","2014","61206761.50675444980028184","16707946.704403561425","119277277.30330991487783125","205254743.6378042610005","52793222.434725057314","258069678.4150683183145","INFO"
"TX","2013","63105476.042698230579991155","15457264.4405783905075","115543226.30668600491675","201011607.2571825442485","47156106.939542461615","248167714.1967250058635","INFO"
"TX","2012","64401428.6619447760707053525","16640018.9273151702035","116856465.8597538609483667325","205733972.9075701748405","25123462.43193654253","230857435.3395067173705","INFO"
"TX","2011","62333729.1463639340931616725","14241196.156808640121","109269470.33306967191491034","194042948.8197726974235","23486669.8272518134195","217529618.647024510843","INFO"
"TX","2010","62398100.02742086188068049","12824120.104583606159","108537316.034576967526226425","192004159.579609650822","22756336.9723093185075","214760496.5519189693295","INFO"
"TX","2009","62727673.4745468410728127375","12437765.32183140844","90613577.389807498766035","174731485.0214409865875","27886324.6819483879215","202617809.703389374509","INFO"
"TX","2008","70079453.345817819987610845","13572068.98762383555","95467918.5039017028239225","192231461.231439882759","25223137.158238444561","217454598.38967832732","INFO"
"TX","2007","73034275.35103070038010139","12506525.3301186655","106424227.9587566681391125","202810588.932625072018","26192365.0036720156","229002953.936297087618","INFO"
"TX","2006","83185167.388909308353661285","13122856.6097440475","110213090.0484439188965","215206648.9935868622735","29325980.3828586436","244532629.3764455058735","INFO"
"TX","2005","83411271.0490968727776215525","17791681.1137335735","128171924.0816295607625","242589920.130431624753","28112561.6745084706","270702481.804940095353","INFO"
