v_tri_state_onsite_releases.ST,v_tri_state_onsite_releases.YEAR,v_tri_state_onsite_releases.ON_SITE_AIR,v_tri_state_onsite_releases.ON_SITE_WATER,v_tri_state_onsite_releases.ON_SITE_LAND,v_tri_state_onsite_releases.ON_SITE_DISP_OR_OTHER_REL,v_tri_state_onsite_releases.OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_onsite_releases.ON_OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_onsite_releases.DATA_SET,
"CA","2018","7366933.71346142273127627","3510056.3214483789175","11350695.2965243","23873825.2098837791765","13712755.731705908903","37838319.3248480880795","INFO"
"CA","2017","7197333.348376449564250355","2514333.89757245056","8233447.32423145","19659510.218096760991","12868547.8895338544255","32549937.8406668154165","INFO"
"CA","2016","7628017.37620070402041443","3456196.7536782540245","15236222.14894","28753543.1453308326705","11791867.151034872062","40568178.3773768047325","INFO"
"CA","2015","7811084.1781826145962898","2422111.74957795637","11502290.2018","26248160.65824612793","10407497.8654403587005","36683494.0593392866305","INFO"
"CA","2014","8525951.7519156484759356975","2908549.4422372236255","9334880.867","25246133.35651253007","7824645.889155833269","33106547.959535163339","INFO"
"CA","2013","7946262.13670999082193044","2009041.4245548515","15459652.55201","29881370.750770299453","6747081.0733867344225","36628451.8241570338755","INFO"
"CA","2012","7692045.6461061702416778125","2359075.6701165472015","12001401.13342","26579210.869974537109","7874148.484227184055","34453359.354201721164","INFO"
"CA","2011","7307672.1608075863892777075","2908562.047285312341","13801255.728","31922967.7584409812225","6236184.611830026629","38159152.3702710078515","INFO"
"CA","2010","8931096.3013475973690564475","2617928.6450157121575","15457876.62422555","31215501.0447612632715","5220963.163344969592","36436464.2081062328635","INFO"
"CA","2009","9562385.92235486078309415","1703768.8377686502025","17090956.796","32963458.6078875179635","5688427.7523499639165","38651886.36023748188","INFO"
"CA","2008","12671794.9449346940033871075","2227495.7546094449","17750250.811","38876974.259542556994","6517072.520267427955","45394046.779809984949","INFO"
"CA","2007","15299710.2573301230271160975","4058536.9698576","21232492.95","47168547.4246362718395","9062726.9944689","56231274.4191051718395","INFO"
"CA","2006","16856580.4454948791378160925","5018272.4951518562","10668063.5619365","36184892.2827062608785","8973116.4798758365","45158008.7625820973785","INFO"
"CA","2005","17500490.0253300337069074175","3712434.5754113845","12548025.6120402","36822001.6946730618935","10082385.9692635865","46904387.6639366483935","INFO"
